config,mode,T_kv,B,pipeline,run_id,latency_ms,tokens_per_sec
qwen25_05b,decode,1024,8,P3,1,0.0539,148475.3
qwen25_05b,decode,1024,8,P3,2,0.0528,151457.8
qwen25_05b,decode,1024,8,P3,3,0.0541,147792.4
qwen25_05b,decode,1024,8,P3,4,0.0526,152235.9
qwen25_05b,decode,1024,8,P3,5,0.0523,153110.0
qwen25_05b,decode,1024,8,P3,6,0.0524,152759.2
qwen25_05b,decode,1024,8,P3,7,0.0521,153462.5
qwen25_05b,decode,1024,8,P3,8,0.0514,155642.0
qwen25_05b,decode,1024,8,P3,9,0.056,142882.6
qwen25_05b,decode,1024,8,P5,0,0.053,150801.1
qwen25_05b,decode,1024,8,P5,1,0.0524,152555.3
qwen25_05b,decode,1024,8,P5,2,0.0518,154410.3
qwen25_05b,decode,1024,8,P5,3,0.0521,153639.3
qwen25_05b,decode,1024,8,P5,4,0.052,153935.0
qwen25_05b,decode,1024,8,P5,5,0.0517,154649.1
qwen25_05b,decode,1024,8,P5,6,0.0513,155823.9
qwen25_05b,decode,1024,8,P5,7,0.0511,156402.7
qwen25_05b,decode,1024,8,P5,8,0.0517,154858.7
qwen25_05b,decode,1024,8,P5,9,0.0512,156311.1
qwen25_05b,decode,1024,16,P0,0,0.134,119429.7
qwen25_05b,decode,1024,16,P0,1,0.1194,134037.0
qwen25_05b,decode,1024,16,P0,2,0.1177,135927.3
qwen25_05b,decode,1024,16,P0,3,0.1174,136297.8
qwen25_05b,decode,1024,16,P0,4,0.1186,134918.6
qwen25_05b,decode,1024,16,P0,5,0.1172,136472.2
qwen25_05b,decode,1024,16,P0,6,0.1175,136135.5
qwen25_05b,decode,1024,16,P0,7,0.134,119393.2
qwen25_05b,decode,1024,16,P0,8,0.1225,130633.6
qwen25_05b,decode,1024,16,P0,9,0.1177,135904.2
qwen25_05b,decode,1024,16,P1,0,0.3243,49335.5
qwen25_05b,decode,1024,16,P1,1,0.3268,48961.1
qwen25_05b,decode,1024,16,P1,2,0.3387,47233.9
qwen25_05b,decode,1024,16,P1,3,0.3171,50465.1
qwen25_05b,decode,1024,16,P1,4,0.3236,49445.3
qwen25_05b,decode,1024,16,P1,5,0.3411,46902.9
qwen25_05b,decode,1024,16,P1,6,0.3226,49604.6
qwen25_05b,decode,1024,16,P1,7,0.3191,50137.9
qwen25_05b,decode,1024,16,P1,8,0.3384,47281.3
qwen25_05b,decode,1024,16,P1,9,0.321,49844.2
qwen25_05b,decode,1024,16,P3,0,0.0604,264813.0
qwen25_05b,decode,1024,16,P3,1,0.0716,223619.8
qwen25_05b,decode,1024,16,P3,2,0.0683,234329.3
qwen25_05b,decode,1024,16,P3,3,0.0587,272479.6
qwen25_05b,decode,1024,16,P3,4,0.0566,282635.6
qwen25_05b,decode,1024,16,P3,5,0.0568,281541.4
qwen25_05b,decode,1024,16,P3,6,0.0568,281690.2
qwen25_05b,decode,1024,16,P3,7,0.0562,284495.0
qwen25_05b,decode,1024,16,P3,8,0.0563,283939.7
qwen25_05b,decode,1024,16,P3,9,0.0559,286327.9
qwen25_05b,decode,1024,16,P5,0,0.0568,281442.4
qwen25_05b,decode,1024,16,P5,1,0.0572,279622.5
qwen25_05b,decode,1024,16,P5,2,0.0566,282935.4
qwen25_05b,decode,1024,16,P5,3,0.0571,280063.0
qwen25_05b,decode,1024,16,P5,4,0.0568,281739.7
qwen25_05b,decode,1024,16,P5,5,0.0558,286784.6
qwen25_05b,decode,1024,16,P5,6,0.059,271140.5
qwen25_05b,decode,1024,16,P5,7,0.0578,276864.5
qwen25_05b,decode,1024,16,P5,8,0.0564,283486.8
qwen25_05b,decode,1024,16,P5,9,0.0563,284292.8
qwen25_05b,decode,1024,32,P0,0,0.2183,146580.6
qwen25_05b,decode,1024,32,P0,1,0.2119,151007.5
qwen25_05b,decode,1024,32,P0,2,0.2114,151400.5
qwen25_05b,decode,1024,32,P0,3,0.212,150971.9
qwen25_05b,decode,1024,32,P0,4,0.2162,148031.0
qwen25_05b,decode,1024,32,P0,5,0.2123,150744.3
qwen25_05b,decode,1024,32,P0,6,0.2105,152004.6
qwen25_05b,decode,1024,32,P0,7,0.2115,151293.1
qwen25_05b,decode,1024,32,P0,8,0.2162,147990.6
qwen25_05b,decode,1024,32,P0,9,0.211,151644.4
qwen25_05b,decode,1024,32,P1,0,0.422,75822.0
qwen25_05b,decode,1024,32,P1,1,0.4343,73676.7
qwen25_05b,decode,1024,32,P1,2,0.4166,76806.6
qwen25_05b,decode,1024,32,P1,3,0.4368,73261.8
qwen25_05b,decode,1024,32,P1,4,0.4173,76683.4
qwen25_05b,decode,1024,32,P1,5,0.4532,70602.6
qwen25_05b,decode,1024,32,P1,6,0.4145,77201.4
qwen25_05b,decode,1024,32,P1,7,0.4335,73822.9
qwen25_05b,decode,1024,32,P1,8,0.4217,75888.5
qwen25_05b,decode,1024,32,P1,9,0.4158,76967.5
qwen25_05b,decode,1024,32,P3,0,0.0835,383095.9
qwen25_05b,decode,1024,32,P3,1,0.0823,389010.4
qwen25_05b,decode,1024,32,P3,2,0.0817,391581.0
qwen25_05b,decode,1024,32,P3,3,0.081,395300.9
qwen25_05b,decode,1024,32,P3,4,0.0801,399700.2
qwen25_05b,decode,1024,32,P3,5,0.0805,397614.3
qwen25_05b,decode,1024,32,P3,6,0.0792,404091.4
qwen25_05b,decode,1024,32,P3,7,0.0808,395794.7
qwen25_05b,decode,1024,32,P3,8,0.0825,387878.8
qwen25_05b,decode,1024,32,P3,9,0.0809,395354.5
qwen25_05b,decode,1024,32,P5,0,0.0799,400350.3
qwen25_05b,decode,1024,32,P5,1,0.079,405319.8
qwen25_05b,decode,1024,32,P5,2,0.0792,404142.5
qwen25_05b,decode,1024,32,P5,3,0.0789,405473.9
qwen25_05b,decode,1024,32,P5,4,0.0799,400345.3
qwen25_05b,decode,1024,32,P5,5,0.0795,402718.4
qwen25_05b,decode,1024,32,P5,6,0.0792,404142.5
qwen25_05b,decode,1024,32,P5,7,0.0857,373570.0
qwen25_05b,decode,1024,32,P5,8,0.0857,373395.5
qwen25_05b,decode,1024,32,P5,9,0.0798,400801.6
qwen25_05b,decode,1024,64,P0,0,0.4045,158227.8
qwen25_05b,decode,1024,64,P0,1,0.3984,160646.6
qwen25_05b,decode,1024,64,P0,2,0.4025,158997.9
qwen25_05b,decode,1024,64,P0,3,0.3988,160497.5
qwen25_05b,decode,1024,64,P0,4,0.4022,159105.0
qwen25_05b,decode,1024,64,P0,5,0.3977,160908.7
qwen25_05b,decode,1024,64,P0,6,0.3969,161241.6
qwen25_05b,decode,1024,64,P0,7,0.4011,159577.1
qwen25_05b,decode,1024,64,P0,8,0.3984,160662.3
qwen25_05b,decode,1024,64,P0,9,0.4022,159109.0
qwen25_05b,decode,1024,64,P1,0,0.6482,98731.9
qwen25_05b,decode,1024,64,P1,1,0.6404,99943.6
qwen25_05b,decode,1024,64,P1,2,0.6272,102034.3
qwen25_05b,decode,1024,64,P1,3,0.6431,99520.9
qwen25_05b,decode,1024,64,P1,4,0.6434,99473.1
qwen25_05b,decode,1024,64,P1,5,0.6344,100876.2
qwen25_05b,decode,1024,64,P1,6,0.6538,97883.1
qwen25_05b,decode,1024,64,P1,7,0.6496,98525.2
qwen25_05b,decode,1024,64,P1,8,0.6348,100820.6
qwen25_05b,decode,1024,64,P1,9,0.6456,99131.1
qwen25_05b,decode,1024,64,P3,0,0.1134,564169.9
qwen25_05b,decode,1024,64,P3,1,0.1108,577565.2
qwen25_05b,decode,1024,64,P3,2,0.1093,585597.9
qwen25_05b,decode,1024,64,P3,3,0.1107,578348.0
qwen25_05b,decode,1024,64,P3,4,0.1094,584795.3
qwen25_05b,decode,1024,64,P3,5,0.1088,588019.1
qwen25_05b,decode,1024,64,P3,6,0.1192,536912.7
qwen25_05b,decode,1024,64,P3,7,0.11,581818.2
qwen25_05b,decode,1024,64,P3,8,0.1084,590460.4
qwen25_05b,decode,1024,64,P3,9,0.1083,591114.8
qwen25_05b,decode,1024,64,P5,0,0.1091,586725.4
qwen25_05b,decode,1024,64,P5,1,0.1085,589916.1
qwen25_05b,decode,1024,64,P5,2,0.1249,512533.0
qwen25_05b,decode,1024,64,P5,3,0.1104,579920.3
qwen25_05b,decode,1024,64,P5,4,0.1079,592921.9
qwen25_05b,decode,1024,64,P5,5,0.1088,588073.1
qwen25_05b,decode,1024,64,P5,6,0.1083,590732.9
qwen25_05b,decode,1024,64,P5,7,0.1077,594243.2
qwen25_05b,decode,1024,64,P5,8,0.1075,595182.7
qwen25_05b,decode,1024,64,P5,9,0.1075,595459.6
qwen25_05b,decode,1024,128,P0,0,0.757,169083.8
qwen25_05b,decode,1024,128,P0,1,0.7521,170189.9
qwen25_05b,decode,1024,128,P0,2,0.7476,171212.3
qwen25_05b,decode,1024,128,P0,3,0.7506,170525.5
qwen25_05b,decode,1024,128,P0,4,0.7521,170190.1
qwen25_05b,decode,1024,128,P0,5,0.7513,170380.2
qwen25_05b,decode,1024,128,P0,6,0.7478,171180.0
qwen25_05b,decode,1024,128,P0,7,0.7518,170255.8
qwen25_05b,decode,1024,128,P0,8,0.7513,170371.1
qwen25_05b,decode,1024,128,P0,9,0.7509,170464.2
qwen25_05b,decode,1024,128,P1,0,1.2056,106175.5
qwen25_05b,decode,1024,128,P1,1,1.212,105614.0
qwen25_05b,decode,1024,128,P1,2,1.2067,106070.8
qwen25_05b,decode,1024,128,P1,3,1.1964,106985.8
qwen25_05b,decode,1024,128,P1,4,1.1972,106916.0
qwen25_05b,decode,1024,128,P1,5,1.1997,106689.7
qwen25_05b,decode,1024,128,P1,6,1.2033,106376.7
qwen25_05b,decode,1024,128,P1,7,1.1993,106731.5
qwen25_05b,decode,1024,128,P1,8,1.2003,106641.7
qwen25_05b,decode,1024,128,P1,9,1.1999,106673.7
qwen25_05b,decode,1024,128,P3,0,0.1837,696750.3
qwen25_05b,decode,1024,128,P3,1,0.1769,723695.4
qwen25_05b,decode,1024,128,P3,2,0.1745,733688.3
qwen25_05b,decode,1024,128,P3,3,0.1742,734619.0
qwen25_05b,decode,1024,128,P3,4,0.1743,734366.0
qwen25_05b,decode,1024,128,P3,5,0.177,722959.6
qwen25_05b,decode,1024,128,P3,6,0.173,739927.2
qwen25_05b,decode,1024,128,P3,7,0.1737,736860.2
qwen25_05b,decode,1024,128,P3,8,0.1731,739580.9
qwen25_05b,decode,1024,128,P3,9,0.1729,740269.5
qwen25_05b,decode,1024,128,P5,0,0.1733,738774.1
qwen25_05b,decode,1024,128,P5,1,0.1722,743235.4
qwen25_05b,decode,1024,128,P5,2,0.174,735627.9
qwen25_05b,decode,1024,128,P5,3,0.1764,725500.2
qwen25_05b,decode,1024,128,P5,4,0.1731,739371.5
qwen25_05b,decode,1024,128,P5,5,0.172,744056.2
qwen25_05b,decode,1024,128,P5,6,0.1728,740955.1
qwen25_05b,decode,1024,128,P5,7,0.172,744315.9
qwen25_05b,decode,1024,128,P5,8,0.1725,742158.1
qwen25_05b,decode,1024,128,P5,9,0.178,719299.2
qwen25_05b,decode,2048,1,P0,0,0.0574,17412.5
qwen25_05b,decode,2048,1,P0,1,0.0525,19047.6
qwen25_05b,decode,2048,1,P0,2,0.0516,19391.1
qwen25_05b,decode,2048,1,P0,3,0.052,19238.2
qwen25_05b,decode,2048,1,P0,4,0.0507,19716.1
qwen25_05b,decode,2048,1,P0,5,0.0498,20068.2
qwen25_05b,decode,2048,1,P0,6,0.0516,19387.4
qwen25_05b,decode,2048,1,P0,7,0.0509,19630.9
qwen25_05b,decode,2048,1,P0,8,0.0505,19793.8
qwen25_05b,decode,2048,1,P0,9,0.049,20399.8
qwen25_05b,decode,2048,1,P1,0,0.2874,3480.1
qwen25_05b,decode,2048,1,P1,1,0.2802,3568.5
qwen25_05b,decode,2048,1,P1,2,0.271,3690.3
qwen25_05b,decode,2048,1,P1,3,0.2676,3736.4
qwen25_05b,decode,2048,1,P1,4,0.3109,3216.5
qwen25_05b,decode,2048,1,P1,5,0.2635,3795.3
qwen25_05b,decode,2048,1,P1,6,0.2649,3774.4
qwen25_05b,decode,2048,1,P1,7,0.2806,3563.3
qwen25_05b,decode,2048,1,P1,8,0.287,3484.8
qwen25_05b,decode,2048,1,P1,9,0.2629,3804.0
qwen25_05b,decode,2048,1,P3,0,0.0767,13037.8
qwen25_05b,decode,2048,1,P3,1,0.0743,13460.8
qwen25_05b,decode,2048,1,P3,2,0.0935,10690.6
qwen25_05b,decode,2048,1,P3,3,0.0774,12923.2
qwen25_05b,decode,2048,1,P3,4,0.0725,13789.3
qwen25_05b,decode,2048,1,P3,5,0.0725,13796.9
qwen25_05b,decode,2048,1,P3,6,0.0731,13687.4
qwen25_05b,decode,2048,1,P3,7,0.0727,13747.6
qwen25_05b,decode,2048,1,P3,8,0.0732,13670.5
qwen25_05b,decode,2048,1,P3,9,0.0723,13838.9
qwen25_05b,decode,2048,1,P5,0,0.072,13881.2
qwen25_05b,decode,2048,1,P5,1,0.072,13888.9
qwen25_05b,decode,2048,1,P5,2,0.0711,14060.7
qwen25_05b,decode,2048,1,P5,3,0.1133,8823.0
qwen25_05b,decode,2048,1,P5,4,0.0747,13386.9
qwen25_05b,decode,2048,1,P5,5,0.0719,13914.0
qwen25_05b,decode,2048,1,P5,6,0.0718,13937.3
qwen25_05b,decode,2048,1,P5,7,0.0721,13863.9
qwen25_05b,decode,2048,1,P5,8,0.0735,13605.4
qwen25_05b,decode,2048,1,P5,9,0.0717,13952.8
qwen25_05b,decode,2048,2,P0,0,0.0568,35223.7
qwen25_05b,decode,2048,2,P0,1,0.0521,38380.3
qwen25_05b,decode,2048,2,P0,2,0.0504,39698.3
qwen25_05b,decode,2048,2,P0,3,0.0499,40056.1
qwen25_05b,decode,2048,2,P0,4,0.0503,39785.2
qwen25_05b,decode,2048,2,P0,5,0.0497,40217.2
qwen25_05b,decode,2048,2,P0,6,0.0496,40298.2
qwen25_05b,decode,2048,2,P0,7,0.0496,40355.1
qwen25_05b,decode,2048,2,P0,8,0.0495,40395.9
qwen25_05b,decode,2048,2,P0,9,0.0507,39424.4
qwen25_05b,decode,2048,2,P1,0,0.3129,6392.0
qwen25_05b,decode,2048,2,P1,1,0.2629,7607.7
qwen25_05b,decode,2048,2,P1,2,0.263,7604.0
qwen25_05b,decode,2048,2,P1,3,0.2784,7184.2
qwen25_05b,decode,2048,2,P1,4,0.2853,7009.2
qwen25_05b,decode,2048,2,P1,5,0.2603,7683.7
qwen25_05b,decode,2048,2,P1,6,0.2611,7660.2
qwen25_05b,decode,2048,2,P1,7,0.2997,6672.9
qwen25_05b,decode,2048,2,P1,8,0.2621,7630.1
qwen25_05b,decode,2048,2,P1,9,0.2623,7624.2
qwen25_05b,decode,2048,2,P3,0,0.0745,26834.8
qwen25_05b,decode,2048,2,P3,1,0.0942,21226.9
qwen25_05b,decode,2048,2,P3,2,0.0782,25568.9
qwen25_05b,decode,2048,2,P3,3,0.073,27393.5
qwen25_05b,decode,2048,2,P3,4,0.0727,27510.3
qwen25_05b,decode,2048,2,P3,5,0.0722,27693.2
qwen25_05b,decode,2048,2,P3,6,0.0727,27502.8
qwen25_05b,decode,2048,2,P3,7,0.0734,27244.2
qwen25_05b,decode,2048,2,P3,8,0.0725,27574.8
qwen25_05b,decode,2048,2,P3,9,0.0729,27446.1
qwen25_05b,decode,2048,2,P5,0,0.0721,27723.9
qwen25_05b,decode,2048,2,P5,1,0.0721,27720.0
qwen25_05b,decode,2048,2,P5,2,0.0843,23724.8
qwen25_05b,decode,2048,2,P5,3,0.0732,27311.2
qwen25_05b,decode,2048,2,P5,4,0.0727,27521.7
qwen25_05b,decode,2048,2,P5,5,0.0739,27045.3
qwen25_05b,decode,2048,2,P5,6,0.0719,27808.7
qwen25_05b,decode,2048,2,P5,7,0.0719,27820.3
qwen25_05b,decode,2048,2,P5,8,0.0717,27878.5
qwen25_05b,decode,2048,2,P5,9,0.0723,27674.0
qwen25_05b,decode,2048,4,P0,0,0.0676,59127.9
qwen25_05b,decode,2048,4,P0,1,0.0669,59826.5
qwen25_05b,decode,2048,4,P0,2,0.0681,58737.1
qwen25_05b,decode,2048,4,P0,3,0.0668,59898.2
qwen25_05b,decode,2048,4,P0,4,0.0698,57297.6
qwen25_05b,decode,2048,4,P0,5,0.0671,59648.1
qwen25_05b,decode,2048,4,P0,6,0.0663,60286.4
qwen25_05b,decode,2048,4,P0,7,0.0663,60331.8
qwen25_05b,decode,2048,4,P0,8,0.0663,60359.1
qwen25_05b,decode,2048,4,P0,9,0.0663,60295.4
qwen25_05b,decode,2048,4,P1,0,0.2778,14397.8
qwen25_05b,decode,2048,4,P1,1,0.2837,14100.4
qwen25_05b,decode,2048,4,P1,2,0.2904,13771.7
qwen25_05b,decode,2048,4,P1,3,0.2687,14885.9
qwen25_05b,decode,2048,4,P1,4,0.2696,14835.1
qwen25_05b,decode,2048,4,P1,5,0.3021,13242.4
qwen25_05b,decode,2048,4,P1,6,0.2694,14846.7
qwen25_05b,decode,2048,4,P1,7,0.2722,14696.1
qwen25_05b,decode,2048,4,P1,8,0.2788,14347.7
qwen25_05b,decode,2048,4,P1,9,0.2877,13903.9
qwen25_05b,decode,2048,4,P3,0,0.0767,52144.4
qwen25_05b,decode,2048,4,P3,1,0.0749,53425.9
qwen25_05b,decode,2048,4,P3,2,0.0735,54399.6
qwen25_05b,decode,2048,4,P3,3,0.0733,54540.5
qwen25_05b,decode,2048,4,P3,4,0.0731,54727.1
qwen25_05b,decode,2048,4,P3,5,0.0761,52527.9
qwen25_05b,decode,2048,4,P3,6,0.0858,46598.3
qwen25_05b,decode,2048,4,P3,7,0.0755,52987.2
qwen25_05b,decode,2048,4,P3,8,0.0726,55088.8
qwen25_05b,decode,2048,4,P3,9,0.0717,55795.8
qwen25_05b,decode,2048,4,P5,0,0.072,55524.7
qwen25_05b,decode,2048,4,P5,1,0.0725,55187.6
qwen25_05b,decode,2048,4,P5,2,0.073,54809.5
qwen25_05b,decode,2048,4,P5,3,0.0721,55463.1
qwen25_05b,decode,2048,4,P5,4,0.0724,55263.9
qwen25_05b,decode,2048,4,P5,5,0.072,55571.0
qwen25_05b,decode,2048,4,P5,6,0.0853,46909.3
qwen25_05b,decode,2048,4,P5,7,0.0752,53177.3
qwen25_05b,decode,2048,4,P5,8,0.0725,55142.0
qwen25_05b,decode,2048,4,P5,9,0.0717,55749.1
qwen25_05b,decode,2048,8,P0,0,0.1153,69366.2
qwen25_05b,decode,2048,8,P0,1,0.1139,70267.9
qwen25_05b,decode,2048,8,P0,2,0.1134,70528.1
qwen25_05b,decode,2048,8,P0,3,0.113,70790.2
qwen25_05b,decode,2048,8,P0,4,0.1128,70922.0
qwen25_05b,decode,2048,8,P0,5,0.1184,67544.7
qwen25_05b,decode,2048,8,P0,6,0.114,70187.8
qwen25_05b,decode,2048,8,P0,7,0.114,70169.3
qwen25_05b,decode,2048,8,P0,8,0.1133,70633.3
qwen25_05b,decode,2048,8,P0,9,0.1124,71161.7
qwen25_05b,decode,2048,8,P1,0,0.3308,24182.3
qwen25_05b,decode,2048,8,P1,1,0.3354,23853.5
qwen25_05b,decode,2048,8,P1,2,0.32,24999.2
qwen25_05b,decode,2048,8,P1,3,0.3245,24656.3
qwen25_05b,decode,2048,8,P1,4,0.3313,24147.3
qwen25_05b,decode,2048,8,P1,5,0.3182,25139.1
qwen25_05b,decode,2048,8,P1,6,0.3185,25114.6
qwen25_05b,decode,2048,8,P1,7,0.3298,24260.0
qwen25_05b,decode,2048,8,P1,8,0.3153,25371.1
qwen25_05b,decode,2048,8,P1,9,0.3186,25109.9
qwen25_05b,decode,2048,8,P3,0,0.076,105206.4
qwen25_05b,decode,2048,8,P3,1,0.0746,107195.5
qwen25_05b,decode,2048,8,P3,2,0.0746,107267.4
qwen25_05b,decode,2048,8,P3,3,0.0737,108504.0
qwen25_05b,decode,2048,8,P3,4,0.0742,107744.1
qwen25_05b,decode,2048,8,P3,5,0.0736,108769.5
qwen25_05b,decode,2048,8,P3,6,0.0725,110375.3
qwen25_05b,decode,2048,8,P3,7,0.0728,109950.5
qwen25_05b,decode,2048,8,P3,8,0.0722,110788.0
qwen25_05b,decode,2048,8,P3,9,0.0882,90733.8
qwen25_05b,decode,2048,8,P5,0,0.0722,110772.6
qwen25_05b,decode,2048,8,P5,1,0.0717,111638.3
qwen25_05b,decode,2048,8,P5,2,0.0716,111700.7
qwen25_05b,decode,2048,8,P5,3,0.0716,111731.8
qwen25_05b,decode,2048,8,P5,4,0.0716,111747.5
qwen25_05b,decode,2048,8,P5,5,0.0721,110880.1
qwen25_05b,decode,2048,8,P5,6,0.0719,111296.6
qwen25_05b,decode,2048,8,P5,7,0.0718,111467.2
qwen25_05b,decode,2048,8,P5,8,0.0725,110344.8
qwen25_05b,decode,2048,8,P5,9,0.072,111095.7
qwen25_05b,decode,2048,16,P0,0,0.2115,75653.7
qwen25_05b,decode,2048,16,P0,1,0.2064,77511.9
qwen25_05b,decode,2048,16,P0,2,0.206,77677.4
qwen25_05b,decode,2048,16,P0,3,0.2053,77946.1
qwen25_05b,decode,2048,16,P0,4,0.2059,77722.3
qwen25_05b,decode,2048,16,P0,5,0.2107,75951.8
qwen25_05b,decode,2048,16,P0,6,0.205,78045.0
qwen25_05b,decode,2048,16,P0,7,0.2052,77976.5
qwen25_05b,decode,2048,16,P0,8,0.2056,77824.8
qwen25_05b,decode,2048,16,P0,9,0.2059,77703.5
qwen25_05b,decode,2048,16,P1,0,0.4145,38598.9
qwen25_05b,decode,2048,16,P1,1,0.4131,38733.4
qwen25_05b,decode,2048,16,P1,2,0.4241,37726.0
qwen25_05b,decode,2048,16,P1,3,0.4134,38704.4
qwen25_05b,decode,2048,16,P1,4,0.4305,37164.4
qwen25_05b,decode,2048,16,P1,5,0.4095,39071.0
qwen25_05b,decode,2048,16,P1,6,0.4479,35723.1
qwen25_05b,decode,2048,16,P1,7,0.4094,39077.8
qwen25_05b,decode,2048,16,P1,8,0.4064,39370.0
qwen25_05b,decode,2048,16,P1,9,0.418,38279.3
qwen25_05b,decode,2048,16,P3,0,0.0841,190249.7
qwen25_05b,decode,2048,16,P3,1,0.0818,195479.5
qwen25_05b,decode,2048,16,P3,2,0.0961,166439.5
qwen25_05b,decode,2048,16,P3,3,0.0852,187771.4
qwen25_05b,decode,2048,16,P3,4,0.0824,194104.1
qwen25_05b,decode,2048,16,P3,5,0.0818,195503.4
qwen25_05b,decode,2048,16,P3,6,0.0811,197214.4
qwen25_05b,decode,2048,16,P3,7,0.0804,198930.7
qwen25_05b,decode,2048,16,P3,8,0.0807,198289.7
qwen25_05b,decode,2048,16,P3,9,0.0803,199228.0
qwen25_05b,decode,2048,16,P5,0,0.0906,176619.9
qwen25_05b,decode,2048,16,P5,1,0.0832,192400.2
qwen25_05b,decode,2048,16,P5,2,0.082,195050.6
qwen25_05b,decode,2048,16,P5,3,0.0806,198585.1
qwen25_05b,decode,2048,16,P5,4,0.0795,201331.3
qwen25_05b,decode,2048,16,P5,5,0.0801,199650.6
qwen25_05b,decode,2048,16,P5,6,0.0797,200677.3
qwen25_05b,decode,2048,16,P5,7,0.0795,201283.2
qwen25_05b,decode,2048,16,P5,8,0.0799,200300.5
qwen25_05b,decode,2048,16,P5,9,0.0806,198486.5
qwen25_05b,decode,2048,32,P0,0,0.3913,81772.4
qwen25_05b,decode,2048,32,P0,1,0.3936,81309.1
qwen25_05b,decode,2048,32,P0,2,0.3893,82190.2
qwen25_05b,decode,2048,32,P0,3,0.3928,81456.0
qwen25_05b,decode,2048,32,P0,4,0.3875,82578.5
qwen25_05b,decode,2048,32,P0,5,0.3884,82395.4
qwen25_05b,decode,2048,32,P0,6,0.3923,81578.5
qwen25_05b,decode,2048,32,P0,7,0.3892,82222.1
qwen25_05b,decode,2048,32,P0,8,0.3919,81659.5
qwen25_05b,decode,2048,32,P0,9,0.3875,82576.4
qwen25_05b,decode,2048,32,P1,0,0.6642,48177.5
qwen25_05b,decode,2048,32,P1,1,0.6247,51222.0
qwen25_05b,decode,2048,32,P1,2,0.6327,50578.5
qwen25_05b,decode,2048,32,P1,3,0.6226,51399.8
qwen25_05b,decode,2048,32,P1,4,0.6292,50859.8
qwen25_05b,decode,2048,32,P1,5,0.6334,50524.9
qwen25_05b,decode,2048,32,P1,6,0.6225,51404.8
qwen25_05b,decode,2048,32,P1,7,0.6331,50541.7
qwen25_05b,decode,2048,32,P1,8,0.6543,48908.7
qwen25_05b,decode,2048,32,P1,9,0.6215,51487.4
qwen25_05b,decode,2048,32,P3,0,0.1316,243216.6
qwen25_05b,decode,2048,32,P3,1,0.1299,246265.6
qwen25_05b,decode,2048,32,P3,2,0.1281,249863.4
qwen25_05b,decode,2048,32,P3,3,0.134,238788.2
qwen25_05b,decode,2048,32,P3,4,0.1291,247927.5
qwen25_05b,decode,2048,32,P3,5,0.1276,250783.7
qwen25_05b,decode,2048,32,P3,6,0.1279,250117.2
qwen25_05b,decode,2048,32,P3,7,0.1264,253144.5
qwen25_05b,decode,2048,32,P3,8,0.1266,252684.8
qwen25_05b,decode,2048,32,P3,9,0.1434,223105.3
qwen25_05b,decode,2048,32,P5,0,0.1273,251434.0
qwen25_05b,decode,2048,32,P5,1,0.1276,250882.0
qwen25_05b,decode,2048,32,P5,2,0.1262,253485.4
qwen25_05b,decode,2048,32,P5,3,0.1269,252186.9
qwen25_05b,decode,2048,32,P5,4,0.131,244312.1
qwen25_05b,decode,2048,32,P5,5,0.1297,246647.1
qwen25_05b,decode,2048,32,P5,6,0.1284,249201.8
qwen25_05b,decode,2048,32,P5,7,0.1272,251491.3
qwen25_05b,decode,2048,32,P5,8,0.1268,252405.7
qwen25_05b,decode,2048,32,P5,9,0.1271,251809.9
qwen25_05b,decode,2048,64,P0,0,0.7366,86885.6
qwen25_05b,decode,2048,64,P0,1,0.7279,87925.3
qwen25_05b,decode,2048,64,P0,2,0.7334,87263.6
qwen25_05b,decode,2048,64,P0,3,0.7314,87508.1
qwen25_05b,decode,2048,64,P0,4,0.726,88154.3
qwen25_05b,decode,2048,64,P0,5,0.7315,87492.5
qwen25_05b,decode,2048,64,P0,6,0.7317,87468.6
qwen25_05b,decode,2048,64,P0,7,0.7334,87268.4
qwen25_05b,decode,2048,64,P0,8,0.7294,87745.6
qwen25_05b,decode,2048,64,P0,9,0.7331,87305.1
qwen25_05b,decode,2048,64,P1,0,1.1941,53597.7
qwen25_05b,decode,2048,64,P1,1,1.1781,54325.6
qwen25_05b,decode,2048,64,P1,2,1.1792,54275.9
qwen25_05b,decode,2048,64,P1,3,1.1796,54253.8
qwen25_05b,decode,2048,64,P1,4,1.1814,54172.5
qwen25_05b,decode,2048,64,P1,5,1.1783,54316.0
qwen25_05b,decode,2048,64,P1,6,1.1772,54368.6
qwen25_05b,decode,2048,64,P1,7,1.1778,54340.9
qwen25_05b,decode,2048,64,P1,8,1.1796,54256.1
qwen25_05b,decode,2048,64,P1,9,1.1792,54272.2
qwen25_05b,decode,2048,64,P3,0,0.1943,329421.5
qwen25_05b,decode,2048,64,P3,1,0.186,344012.1
qwen25_05b,decode,2048,64,P3,2,0.1852,345591.0
qwen25_05b,decode,2048,64,P3,3,0.1844,347145.0
qwen25_05b,decode,2048,64,P3,4,0.1886,339270.6
qwen25_05b,decode,2048,64,P3,5,0.1849,346208.0
qwen25_05b,decode,2048,64,P3,6,0.1829,349898.9
qwen25_05b,decode,2048,64,P3,7,0.1828,350186.0
qwen25_05b,decode,2048,64,P3,8,0.1828,350205.2
qwen25_05b,decode,2048,64,P3,9,0.1878,340878.8
qwen25_05b,decode,2048,64,P5,0,0.1827,350262.7
qwen25_05b,decode,2048,64,P5,1,0.1948,328525.2
